Código,Apartamento,Bairro,Zona,Quartos,Banheiros,Vagas,Metragem,Valor_da_Venda,valor_m2,media_valor_m2_bairro,media_valor_m2_zona
243539,Apartamento mobiliado de 31m² com 01 quarto à venda   Ribeirânia,Ribeirania,Zona Leste,1,1,1,31.0,287000.0,9258.06451612903,6622.45012983218,4646.24632076016
214793,Apartamento de 56m² com 01 quarto para locação   Centro,Centro,Centro,1,1,1,56.0,287000.0,5125.0,3969.0889863009,4114.37759196461
203984,APARTAMENTO À VENDA NO JARDIM MANOEL PENNA,Jardim Manoel Penna,Zona Leste,2,1,1,46.0,287000.0,6239.13043478261,4812.40737129408,4646.24632076016
197435,EXCELENTE APARTAMENTO PARA VENDA NO BAIRRO JARDIM BOTÂNICO,Jardim Botanico,Zona Sul,1,1,1,46.0,287000.0,6239.13043478261,7403.36272123417,7019.92781217448
163043,Apartamento de 01 quarto para locação   Centro,Centro,Centro,1,1,1,55.0,287000.0,5218.18181818182,3969.0889863009,4114.37759196461
159953,APARTAMENTO NO BAIRRO CITY RIBEIRÃO,City Ribeirao,Zona Sul,2,2,1,52.0,287000.0,5519.23076923077,5481.73996829135,7019.92781217448
99806,Apartamento de 48m² com 01 quarto para locação   Jardim botânico,Jardim Botanico,Zona Sul,1,1,1,48.0,287000.0,5979.16666666667,7403.36272123417,7019.92781217448
231317,Apartamento com 77 m² 02 quartos à venda   Jardim Paulista,Jardim Paulista,Zona Leste,2,2,1,77.0,289000.0,3753.24675324675,4839.65243893052,4646.24632076016
159944,Apartamento   Padrão,Parque Sao Sebastiao,Zona Leste,2,1,1,56.0,289000.0,5160.71428571429,4018.24997986766,4646.24632076016
156251,Apartamento de 47 m² com 02 quartos à venda   Condomínio Mirante Sul.,Condominio Mirante Sul,Zona Sul,2,1,1,47.0,289000.0,6148.93617021277,5048.35903353727,7019.92781217448
72602,Apartamento mobiliado de 46m² com 01 quarto à venda   Jardim Botânico,Jardim Botanico,Zona Sul,1,1,1,46.0,289000.0,6282.60869565217,7403.36272123417,7019.92781217448
120938,Apartamento de 40m² com 01 quarto à venda   Jardim Palma Travassos,Jardim Palma Travassos,Zona Leste,1,1,1,40.0,250000.0,6250.0,4725.02380139251,4646.24632076016
109340,Apartamento de 40m² com 01 quarto à venda   Jardim Palma Travassos,Jardim Palma Travassos,Zona Leste,1,1,1,40.0,250000.0,6250.0,4725.02380139251,4646.24632076016
91022,Apartamento de 48m² com 01 quarto à venda   Centro,Centro,Centro,1,1,1,48.0,250000.0,5208.33333333333,3969.0889863009,4114.37759196461
196220,Apartamento de 44m² com 02 quartos à venda   Bonfim Paulista,Quintas de Sao Jose,Zona Norte,2,1,1,44.0,255000.0,5795.45454545455,6785.09085009028,4316.94719953754
153536,Apartamento de 64m² com 02 quartos à venda   Vila Monte Alegre,Sumarezinho,Zona Oeste,2,2,1,64.0,260000.0,4062.5,4702.46841942496,4568.83198282477
90089,Apartamento de 80m² com 03 quartos para locação   Vila Seixas,Vila Seixas,Centro,3,2,1,80.0,260000.0,3250.0,4862.36131633665,4114.37759196461
121259,Apartamento   Padrão,Jardim Zara,Zona Leste,2,2,1,70.0,270000.0,3857.14285714286,3994.52759311292,4646.24632076016
204833,Apartamento de 47m² com 02 quartos à venda   Jardim Paulistano,Jardim Paulistano,Zona Leste,2,1,1,47.0,275000.0,5851.06382978723,4354.41245373771,4646.24632076016
82118,Apartamento de 02 quartos com 73m² para locação e venda   Centro,Centro,Centro,2,2,1,73.0,275000.0,3767.12328767123,3969.0889863009,4114.37759196461
242561,Apartamento térreo de 62m² com quintal e 02 quartos sendo 01 suíte à venda   Lagoinha,Parque Industrial Lagoinha,Zona Leste,2,2,2,62.0,280000.0,4516.12903225806,4502.88532269356,4646.24632076016
216779,Apartamento de 107m² com 03 quartos à venda   Centro,Centro,Centro,3,3,1,107.0,285000.0,2663.55140186916,3969.0889863009,4114.37759196461
245345,Apartamento de 49m² com 02 quartos à venda   Mirante Sul,Condominio Mirante Sul,Zona Sul,2,1,1,49.0,290000.0,5918.36734693878,5048.35903353727,7019.92781217448
245330,Apartamento de 48m² com 02 quartos à venda   Vila Virginia,Vila Virginia,Zona Oeste,2,1,1,48.0,290000.0,6041.66666666667,4199.44386633332,4568.83198282477
229445,Apartamento de 45m² com 01 quarto à venda   Nova Aliança,Nova Alianca,Zona Sul,1,1,1,45.0,290000.0,6444.44444444444,7235.27815404702,7019.92781217448
226964,Apartamento de 67m² com 02 quartos à venda   Parque dos Bandeirantes,Parque dos Bandeirantes,Zona Leste,2,2,2,67.0,290000.0,4328.35820895522,4072.45658506483,4646.24632076016
223811,Apartamento de 46m² com 02 quartos à venda   Reserva Flor de Lotus,Recreio das Acacias,Zona Leste,2,1,1,46.0,290000.0,6304.34782608696,5924.20433221203,4646.24632076016
221336,Apartamento de 53m² com 02 quartos sendo 01 suíte à venda   Reserva Sul Condomínio,Reserva Sul Condominio,Zona Sul,2,2,1,53.0,290000.0,5471.69811320755,4662.25639219501,7019.92781217448
220088,Apartamento de 40m² com 02 quartos à venda   Recreio das Acácias,Recreio das Acacias,Zona Leste,2,1,1,40.0,290000.0,7250.0,5924.20433221203,4646.24632076016
217091,Apartamento de 47m² com 02 quartos à venda   Ipiranga,Ipiranga,Zona Oeste,2,1,1,47.0,290000.0,6170.21276595745,4227.19529650629,4568.83198282477
215450,Apartamento de 53m² com 02 quartos para locação   Jardim Zara,Jardim Zara,Zona Leste,2,1,1,53.0,290000.0,5471.69811320755,3994.52759311292,4646.24632076016
208448,Apartamento de 43m² com 02 quartos para locação e venda   Reserva Macaúba,Reserva Macauba,Zona Norte,2,1,1,43.0,290000.0,6744.18604651163,4441.08952445151,4316.94719953754
203696,Apartamento de 74m² com 02 quartos   Residencial Florida,Residencial Florida,Zona Sul,2,2,1,74.0,290000.0,3918.91891891892,4586.9287610429,7019.92781217448
203165,Apartamento de 02 quartos à venda   Sumarezinho,Vila Maria Luiza,Zona Norte,2,1,1,55.0,290000.0,5272.72727272727,4653.00485819842,4316.94719953754
198602,APARTAMENTO NO JARDIM PAULISTA,Jardim Paulista,Zona Leste,2,1,1,74.0,290000.0,3918.91891891892,4839.65243893052,4646.24632076016
195833,Apartamento de 40m² com 02 quartos para locação   Recreio das Acácias,Recreio das Acacias,Zona Leste,2,1,1,40.0,290000.0,7250.0,5924.20433221203,4646.24632076016
195224,BELISSIMO APARTAMENTO NA ZONA SUL,Reserva Sul Condominio,Zona Sul,2,2,1,53.0,290000.0,5471.69811320755,4662.25639219501,7019.92781217448
194993,Apartamento de 66m² com 02 quartos à venda   Residencial e Comercial Palmares,Residencial e Comercial Palmares,Zona Leste,2,2,1,66.0,290000.0,4393.93939393939,3830.73455662616,4646.24632076016
189368,Apartamento duplex de 92m² com 03 quartos   Vila Recreio,Vila Recreio,Zona Norte,3,2,1,92.0,290000.0,3152.17391304348,3984.05797101449,4316.94719953754
182927,Apartamento de 49m² com 02 quartos   Santa Marta,Loteamento Santa Marta,Zona Norte,2,2,1,49.0,290000.0,5918.36734693878,5386.60691471388,4316.94719953754
176690,Apartamento de 66m² com 03 quartos á venda   Jardim Paulista,Jardim Paulista,Zona Leste,3,2,1,66.0,290000.0,4393.93939393939,4839.65243893052,4646.24632076016
174935,Apartamento de 47m² com 02 quartos à venda   Jardim Paulistano,Jardim Paulistano,Zona Leste,2,1,1,47.0,290000.0,6170.21276595745,4354.41245373771,4646.24632076016
174488,APARTAMENTO NO JARDIM PAULISTANO,Jardim Paulistano,Zona Leste,2,2,2,74.0,290000.0,3918.91891891892,4354.41245373771,4646.24632076016
169157,Apartamento de 50m² com 02 quartos à venda   Jardim Anhanguera,Jardim Anhanguera,Zona Leste,2,1,1,50.0,290000.0,5800.0,4372.03682882804,4646.24632076016
168893,APARTAMENTO NOVO NO MONTE ALEGRE,Vila Monte Alegre,Zona Oeste,2,2,1,58.0,290000.0,5000.0,5171.67916226382,4568.83198282477
163541,Apartamento com 75m² com 2 quartos à venda   Centro,Alto da Boa Vista,Zona Sul,2,2,1,75.0,290000.0,3866.66666666667,5935.13838933655,7019.92781217448
163403,Apartamento de 46m² com 02 quartos   Reserva do sul,Reserva Sul Condominio,Zona Sul,2,1,1,46.0,290000.0,6304.34782608696,4662.25639219501,7019.92781217448
162701,Apartamento de 96m² com 03 quartos para venda   Jardim Paulista,Jardim Paulista,Zona Leste,3,2,1,96.0,290000.0,3020.83333333333,4839.65243893052,4646.24632076016
159353,APARTAMENTO PRÓXIMO À AVENIDA INDEPENDÊNCIA,Alto da Boa Vista,Zona Sul,1,2,1,73.0,290000.0,3972.60273972603,5935.13838933655,7019.92781217448
156578,Apartamento   Padrão,Jardim Anhanguera,Zona Leste,2,1,1,52.0,290000.0,5576.92307692308,4372.03682882804,4646.24632076016
156548,Apartamento de 50m² com 01 quarto para venda   Jardim Anhangüera,Jardim Anhanguera,Zona Leste,1,1,1,50.0,290000.0,5800.0,4372.03682882804,4646.24632076016
150851,APARTAMENTO NO CENTRO PRÓXIMO À CATEDRAL,Centro,Centro,2,3,1,99.0,290000.0,2929.29292929293,3969.0889863009,4114.37759196461
147116,Apartamento 76m² com 03 quartos à venda   Presidente Médici,Presidente Medici,Zona Leste,3,1,1,76.0,290000.0,3815.78947368421,4508.64185474962,4646.24632076016
144926,APARTAMENTO LINDO PRÓXIMO À AVENIDA CARAMURU,Residencial Florida,Zona Sul,2,2,1,96.0,290000.0,3020.83333333333,4586.9287610429,7019.92781217448
142154,APARTAMENTO PRÓXIMO À UNIVERSIDADE BARÃO DE MAUÁ,Jardim Paulista,Zona Leste,3,2,1,96.0,290000.0,3020.83333333333,4839.65243893052,4646.24632076016
124469,Apartamento de 66m² com 03 quartos sendo 01 suíte para venda   Parque Industrial Lagoinha,Parque Industrial Lagoinha,Zona Leste,3,2,1,66.0,290000.0,4393.93939393939,4502.88532269356,4646.24632076016
121262,Apartamento de 75m² com 03 quartos para locação   Jardim Zara,Jardim Zara,Zona Leste,3,2,1,75.0,290000.0,3866.66666666667,3994.52759311292,4646.24632076016
117227,Apartamento   Padrão,Condominio Itamaraty,Zona Oeste,3,3,1,100.0,290000.0,2900.0,5336.72097624817,4568.83198282477
115202,Apartamento de 03 quartos para locação   Jd. Castelo Branco,Jardim Castelo Branco,Zona Leste,3,2,1,68.0,290000.0,4264.70588235294,4046.86527169807,4646.24632076016
105092,Apartamento   Padrão,Parque dos Bandeirantes,Zona Leste,3,2,1,98.0,290000.0,2959.18367346939,4072.45658506483,4646.24632076016
104606,Apartamento   Padrão,Jardim Paulista,Zona Leste,2,2,1,80.0,290000.0,3625.0,4839.65243893052,4646.24632076016
101267,APARTAMENTO NO RESIDENCIAL FLÓRIDA,Residencial Florida,Zona Sul,2,2,1,73.0,290000.0,3972.60273972603,4586.9287610429,7019.92781217448
101264,APARTAMENTO PRÓXIMO AO RIBEIRÃO SHOPPING,Residencial Florida,Zona Sul,2,2,1,65.0,290000.0,4461.53846153846,4586.9287610429,7019.92781217448
101132,Apartamento   Padrão,Residencial e Comercial Palmares,Zona Leste,3,2,1,90.0,290000.0,3222.22222222222,3830.73455662616,4646.24632076016
94250,Apartamento de 54m² com 2 quartos   Jardim São Luiz,Jardim Sao Luiz,Zona Sul,2,1,1,54.0,290000.0,5370.37037037037,5775.49648772587,7019.92781217448
85160,"APARTAMENTO 41m², 1 DORMITÓRIO MOBILIADO, NO JARDIM NOVA ALIANÇA",Nova Alianca,Zona Sul,1,1,1,41.0,290000.0,7073.17073170732,7235.27815404702,7019.92781217448
64559,APARTAMENTO NO JARDIM FLORIDA,Residencial Florida,Zona Sul,3,1,1,65.0,290000.0,4461.53846153846,4586.9287610429,7019.92781217448
64493,Apartamento   Padrão,Jardim Paulistano,Zona Leste,3,2,1,96.0,290000.0,3020.83333333333,4354.41245373771,4646.24632076016
18797,Apartamento   Padrão,Vila Virginia,Zona Oeste,3,1,1,116.0,290000.0,2500.0,4199.44386633332,4568.83198282477
104909,Apartamento de 63 m² com 02 quartos   Jardim São José.,Jardim Sao Jose,Zona Norte,2,1,2,63.0,320000.0,5079.36507936508,5893.88238355451,4316.94719953754
205598,Apartamento térreo de 48m² com 02 quartos à venda   Jardim Heitor Rigon,Jardim Heitor Rigon,Zona Norte,2,1,1,48.0,148400.0,3091.66666666667,3530.62855692946,4316.94719953754
205568,Apartamento de 43m² com 02 quartos à venda   Reserva Macaúba,Reserva Macauba,Zona Norte,2,1,1,43.0,202200.0,4702.32558139535,4441.08952445151,4316.94719953754
137237,Apartamento de 43m² com 02 quartos à venda   Vila Guiomar,Vila Guiomar,Zona Norte,2,1,1,43.0,205000.0,4767.44186046512,5616.68624226764,4316.94719953754
156458,Apartamento de 40m² com 01 quarto para locação   Jardim Palma Travassos,Jardim Palma Travassos,Zona Leste,1,1,1,40.0,270000.0,6750.0,4725.02380139251,4646.24632076016
110072,Apartamento de 49m² com 02 quartos à venda   Campos Elíseos,Campos Eliseos,Zona Norte,2,1,1,49.0,280000.0,5714.28571428572,4308.89631323999,4316.94719953754
237884,Apartamento de 01 quarto para locação   Bosque das Juritis,Jardim Botanico,Zona Sul,1,1,1,40.0,285000.0,7125.0,7403.36272123417,7019.92781217448
144713,"Apartamento de 48,73m² com 02 quartos à venda   Jardim Paulista",Jardim Paulista,Zona Leste,2,1,1,73.0,285000.0,3904.1095890411,4839.65243893052,4646.24632076016
242936,Apartamento de 58m² com 02 quartos à venda   Residencial Parque dos Servidores,Residencial Parque dos Servidores,Zona Leste,2,2,1,58.0,295000.0,5086.20689655172,4474.21131539829,4646.24632076016
236462,Apartamento mobiliado de 62m² com 02 quartos à venda   Vila Maria Luiza,Vila Maria Luiza,Zona Norte,2,2,1,62.0,295000.0,4758.06451612903,4653.00485819842,4316.94719953754
212390,Apartamento de 44m² com 01 quarto à venda   Nova Ribeirânia,Nova Ribeirania,Zona Leste,1,1,1,44.0,295000.0,6704.54545454546,6636.64015183677,4646.24632076016
177791,Apartamento de 48m² com 02 quartos à venda   Vila Maria Luiza,Vila Maria Luiza,Zona Norte,2,1,1,48.0,295000.0,6145.83333333333,4653.00485819842,4316.94719953754
166385,APARTAMENTO NO PARQUE DOS LAGOS,Parque dos Lagos,Zona Leste,2,2,2,53.0,295000.0,5566.03773584906,4175.19186695209,4646.24632076016
106370,Apartamento duplex de 60m² com 01 quarto   Jardim Palma Travassos,Jardim Palma Travassos,Zona Leste,1,2,1,60.0,295000.0,4916.66666666667,4725.02380139251,4646.24632076016
193250,Apartamento de 48m² com 02 quartos à venda   Quintas de São José,Quintas de Sao Jose,Zona Norte,2,1,1,48.0,296000.0,6166.66666666667,6785.09085009028,4316.94719953754
157514,Apartamento de 63m² com 02 quartos à venda   Ipiranga,Ipiranga,Zona Oeste,2,2,1,63.0,296000.0,4698.4126984127,4227.19529650629,4568.83198282477
118016,Apartamento   Padrão,Residencial e Comercial Palmares,Zona Leste,2,2,1,66.0,296000.0,4484.84848484849,3830.73455662616,4646.24632076016
235991,Apartamento de 47m² com 02 quartos à venda   Quinta da Primavera,Quinta da Primavera,Zona Sul,2,1,1,47.0,286000.0,6085.10638297872,8334.13944069942,7019.92781217448
89549,Apartamento de 77m² com 02 quartos à venda   Jardim Antártica,Jardim Antartica,Zona Oeste,2,2,1,77.0,296800.0,3854.54545454546,4464.91601599781,4568.83198282477
165665,Apartamento de 61m² com 02 quartos sendo 01 suite à venda   Residencial e Comercial Palmares,Residencial e Comercial Palmares,Zona Leste,2,2,1,61.0,275000.0,4508.19672131148,3830.73455662616,4646.24632076016
157610,APARTAMENTO PRÓXIMO À AVENIDA DOUTOR FRANCISCO JUNQUEIRA,Centro,Centro,3,3,1,111.0,286000.0,2576.57657657658,3969.0889863009,4114.37759196461
239579,Apartamento térreo com quintal de 48m² com 02 quartos à venda   Bonfim Paulista,Bonfim Paulista,Zona Sul,2,1,1,48.0,297000.0,6187.5,8197.59279884853,7019.92781217448
218723,Apartamento mobiliado de 44m² com 01 quarto à venda   Nova Aliança,Nova Alianca,Zona Sul,1,1,1,44.0,297000.0,6750.0,7235.27815404702,7019.92781217448
203393,APARTAMENTO NO BAIRRO JARDIM ANHANGUERA,Jardim Novo Mundo,Zona Leste,2,1,1,50.0,297000.0,5940.0,5425.53576663943,4646.24632076016
163334,APARTAMENTO PRÓXIMO À RODOVIA ANTÔNIO MACHADO SANTANNA,Reserva Sul Condominio,Zona Sul,2,1,1,46.0,297000.0,6456.52173913044,4662.25639219501,7019.92781217448
162845,APARTAMENTO PRÓXIMO À AVENIDA TREZE DE MAIO,Jardim Paulistano,Zona Leste,3,2,1,87.0,297000.0,3413.79310344828,4354.41245373771,4646.24632076016
162338,Apartamento de 126m² com 03 quartos para locação e venda   Residencial e Comercial Palmares,Residencial e Comercial Palmares,Zona Leste,3,2,1,126.0,297000.0,2357.14285714286,3830.73455662616,4646.24632076016
148415,Apartamento de 89m² com 03 quartos à venda   Centro,Centro,Centro,3,2,1,89.0,297000.0,3337.07865168539,3969.0889863009,4114.37759196461
146186,APARTAMENTO PRÓXIMO À AVENIDA LUÍS GALVÃO CÉSAR,Planalto Verde,Zona Oeste,2,1,1,56.0,297000.0,5303.57142857143,4021.97926976394,4568.83198282477
91307,APARTAMENTO PRÓXIMO À AVENIDA BRAZ OLAIA ACOSTA,Nova Alianca,Zona Sul,1,2,1,41.0,297000.0,7243.90243902439,7235.27815404702,7019.92781217448
195551,APARTAMENTO COM VARANDA GOURMET NA ZONA SUL,Real Sul,Zona Sul,2,1,1,47.0,297890.0,6338.08510638298,5616.30356336225,7019.92781217448
140588,Apartamento de 37m² com 01 quarto à venda   Nova Aliança,Nova Alianca,Zona Sul,1,1,1,37.0,253000.0,6837.83783783784,7235.27815404702,7019.92781217448
201695,Apartamento de 92m² com 3 quartos à venda   Vila Seixas,Vila Seixas,Centro,3,2,1,92.0,280000.0,3043.47826086957,4862.36131633665,4114.37759196461
220292,Apartamento de 95m² com 02 quartos à venda   Vila Seixas,Vila Seixas,Centro,2,2,1,95.0,298000.0,3136.84210526316,4862.36131633665,4114.37759196461
214409,Apartamento de 84m² com 03 quartos para locação e venda   Residencial Greenville,Residencial Greenville,Zona Norte,3,2,1,84.0,298000.0,3547.61904761905,4670.88804474239,4316.94719953754
135734,Apartamento de 60m² com 02 quartos para venda   Jardim Botânico,Jardim Botanico,Zona Sul,2,2,1,60.0,298000.0,4966.66666666667,7403.36272123417,7019.92781217448
100496,APARTAMENTO PRÓXIIMO À UNIP,Nova Alianca,Zona Sul,1,1,1,46.0,298000.0,6478.26086956522,7235.27815404702,7019.92781217448
142340,Apartamento de 56m² com 02 quartos à venda   Alto do Ipiranga,Alto do Ipiranga,Zona Oeste,2,1,1,56.0,270000.0,4821.42857142857,4537.91893063963,4568.83198282477
159737,Apartamento de 81m² com 02 quarto à venda   Sumarezinho,Ipiranga,Zona Oeste,2,1,1,81.0,285000.0,3518.51851851852,4227.19529650629,4568.83198282477
231794,Apartamento de 52m² com 02 quartos para locação venda   Loteamento Santa Marta,Bonfim Paulista,Zona Sul,2,2,1,52.0,289900.0,5575.0,8197.59279884853,7019.92781217448
239339,Apartamento de 76m² com 02 quartos à venda   Residencial Flórida,Residencial Florida,Zona Sul,2,2,1,76.0,299000.0,3934.21052631579,4586.9287610429,7019.92781217448
235916,Apartamento 56m² com 03 quartos á venda   Planalto Verde,Planalto Verde,Zona Oeste,3,1,1,56.0,299000.0,5339.28571428572,4021.97926976394,4568.83198282477
178787,Lançamento em Bonfim Paulista! Montverde Residencial,Bonfim Paulista,Zona Sul,2,1,1,55.0,299000.0,5436.36363636364,8197.59279884853,7019.92781217448
178781,Lançamento em Bonfim Paulista! Montverde Residencial,Bonfim Paulista,Zona Sul,2,1,1,55.0,299000.0,5436.36363636364,8197.59279884853,7019.92781217448
134831,Apartamento de 72m² com 03 quartos para venda e locação   Presidente Médici,Presidente Medici,Zona Leste,3,2,1,72.0,299000.0,4152.77777777778,4508.64185474962,4646.24632076016
195545,APARTAMENTO COM VARANDA GOURMET NA ZONA SUL,Real Sul,Zona Sul,2,1,1,47.0,299657.0,6375.68085106383,5616.30356336225,7019.92781217448
191030,Apartamento de 86m² com 2 quartos   Nova Ribeirânia,Nova Ribeirania,Zona Leste,2,2,1,86.0,290000.0,3372.09302325581,6636.64015183677,4646.24632076016
170486,Apartamento mobiliado de 39m² com 01 quarto para locação e venda   Jardim Sumaré,Jardim Sumare,Zona Sul,1,1,1,39.0,500000.0,12820.5128205128,6366.17718327786,7019.92781217448
207287,Apartamento de 54m² com 02 quartos para locação e venda   Campos Elíseos,Ipiranga,Zona Oeste,2,1,1,54.0,360000.0,6666.66666666667,4227.19529650629,4568.83198282477
231983,Apartamento de 71m² com 02 quartos para locação e venda   Bosque das Juritis,Bosque das Juritis,Zona Sul,2,2,2,71.0,520000.0,7323.94366197183,8028.33244392152,7019.92781217448
231986,Apartamento de 71m² com 02 quartos à venda   Bosque das Juritis,Bosque das Juritis,Zona Sul,2,2,2,71.0,530000.0,7464.78873239437,8028.33244392152,7019.92781217448
187451,Apartamento de 59m² com 02 quartos para locação e venda   Ribeirânia,Ribeirania,Zona Leste,2,2,1,59.0,450000.0,7627.1186440678,6622.45012983218,4646.24632076016
239279,Apartamento de 59m² com 02 quartos para locação e venda   Residencial Taiwan,Residencial Taiwan,Zona Sul,2,1,1,59.0,480000.0,8135.59322033898,8758.91786179922,7019.92781217448
39398,Apartamento 146m² com 03 quartos para locação e venda   Jardim Macedo,Jardim Macedo,Zona Leste,3,2,1,146.0,499000.0,3417.80821917808,4049.64935899923,4646.24632076016
238337,Apartamento de 75m² com 03 quartos para locação e venda   Presidente Médici,Presidente Medici,Zona Leste,3,2,1,75.0,520000.0,6933.33333333333,4508.64185474962,4646.24632076016
62978,Apartamento de 156m² com 04 quartos para venda e locação  Centro,Centro,Centro,4,4,2,156.0,750000.0,4807.69230769231,3969.0889863009,4114.37759196461
245165,Apartamento de 367m² com 04 suítes à venda   Jardim Ilhas do Sul,Jardim Ilhas do Sul,Zona Sul,4,5,2,367.0,3000000.0,8174.38692098093,8797.52735990227,7019.92781217448
245162,Apartamento de 367m² com 04 suítes à venda   Jardim Ilhas do Sul,Jardim Ilhas do Sul,Zona Sul,4,5,2,367.0,3000000.0,8174.38692098093,8797.52735990227,7019.92781217448
228680,Apartamento de 367m² com 04 suítes à venda   Jardim Ilhas do Sul,Jardim Ilhas do Sul,Zona Sul,4,7,4,367.0,3000000.0,8174.38692098093,8797.52735990227,7019.92781217448
228677,Apartamento de 367m² com 04 suítes à venda   Jardim Ilhas do Sul,Jardim Ilhas do Sul,Zona Sul,4,7,4,367.0,3000000.0,8174.38692098093,8797.52735990227,7019.92781217448
228674,Apartamento de 367m² com 04 suítes à venda   Jardim Ilhas do Sul,Jardim Ilhas do Sul,Zona Sul,4,7,4,367.0,3000000.0,8174.38692098093,8797.52735990227,7019.92781217448
228668,Apartamento de 367m² com 04 suítes à venda   Jardim Ilhas do Sul,Jardim Ilhas do Sul,Zona Sul,4,7,4,367.0,3000000.0,8174.38692098093,8797.52735990227,7019.92781217448
168869,Apartamento de 367m² com 04 suítes à venda   Jardim Ilhas do Sul,Jardim Ilhas do Sul,Zona Sul,4,7,4,367.0,3000000.0,8174.38692098093,8797.52735990227,7019.92781217448
128372,Apartamento de 310m² com 04 quartos à venda   Jardim Botânico,Jardim Botanico,Zona Sul,4,7,2,310.0,3040000.0,9806.45161290323,7403.36272123417,7019.92781217448
224069,Apartamento de 461m² com 04 suítes à venda   Ilhas do Sul,Jardim Ilhas do Sul,Zona Sul,4,7,5,461.0,3090000.0,6702.81995661605,8797.52735990227,7019.92781217448
168629,Apartamento de 107m² com 02 quartos para locação e venda   Centro,Centro,Centro,2,2,1,107.0,380000.0,3551.40186915888,3969.0889863009,4114.37759196461
231116,Apartamento de 173m² com 04 quartos para venda e locação   Centro,Centro,Centro,4,5,2,173.0,850000.0,4913.29479768786,3969.0889863009,4114.37759196461
229205,Apartamento de 39m² com 01 quarto para locação e venda   Jardim Sumaré,Jardim Sumare,Zona Sul,1,1,1,39.0,455000.0,11666.6666666667,6366.17718327786,7019.92781217448
101651,Apartamento de 146m² com 03 suítes para locação e venda   Jardim São Luiz,Jardim Sao Luiz,Zona Sul,4,5,2,146.0,850000.0,5821.91780821918,5775.49648772587,7019.92781217448
231989,Apartamento de 71m² com 02 quartos à venda   Bosque das Juritis,Bosque das Juritis,Zona Sul,2,2,2,71.0,620000.0,8732.39436619718,8028.33244392152,7019.92781217448
52829,Apartamento de 156m² com 03 quartos para locação e venda   Centro,Centro,Centro,3,5,2,156.0,1038000.0,6653.84615384615,3969.0889863009,4114.37759196461
108599,Apartamento de 76m² com 02 suítes para locação e venda   Jardim Botânico,Jardim Botanico,Zona Sul,2,3,2,76.0,520000.0,6842.1052631579,7403.36272123417,7019.92781217448
239450,Apartamento de 92m² com 02 quartos para venda e locação   Jardim Botânico,Jardim Botanico,Zona Sul,2,2,1,92.0,459000.0,4989.13043478261,7403.36272123417,7019.92781217448
231425,Apartamento de 71m² com 03 quartos para venda e locação   Ribeirânia,Ribeirania,Zona Leste,2,2,2,71.0,600000.0,8450.70422535211,6622.45012983218,4646.24632076016
201467,Apartamento de 62m² com 02 quartos sendo 01 suíte para locação e venda   Jardim Botânico,Alamedas do Botanico,Zona Sul,2,2,1,62.0,660000.0,10645.1612903226,10304.3391731634,7019.92781217448
234083,Apartamento de 57m² com 02 quartos para locação e venda   Jardim Califórnia,Jardim California,Zona Sul,2,1,2,57.0,689000.0,12087.7192982456,7048.58207831218,7019.92781217448
197975,Apartamento de 209m² com 04 suítes à venda   Centro,Centro,Centro,4,5,2,209.0,850000.0,4066.98564593301,3969.0889863009,4114.37759196461
230885,"Apartamento de 367m² com 04 suítes à venda   Ilhas do Sul Localizado próximo à Av. Dep. Sérgio Cardoso de Almeida, Kauai Sports Restaurante, Colégio Pequeno Príncipe e diversos comércios.",Jardim Ilhas do Sul,Zona Sul,4,6,4,367.0,3100000.0,8446.86648501363,8797.52735990227,7019.92781217448
217784,Apartamento de 102m² com 03 quartos para locação   Parque Bandeirantes,Parque dos Bandeirantes,Zona Leste,3,2,2,102.0,350000.0,3431.37254901961,4072.45658506483,4646.24632076016
143582,Apartamento de 348m² com 04 suítes para venda e locação   Morro do Ipê,Residencial Morro do Ipe,Zona Sul,4,6,4,348.0,3360000.0,9655.1724137931,10501.5511367323,7019.92781217448
233405,Apartamento de 111m² com 03 quartos sendo 01 suíte para locação   Nova Aliança,Nova Alianca,Zona Sul,3,4,2,111.0,795000.0,7162.16216216216,7235.27815404702,7019.92781217448
224516,Apartamento de 367m² com 04 suítes à venda   Jardim Ilhas do Sul,Jardim Ilhas do Sul,Zona Sul,4,7,4,367.0,3000000.0,8174.38692098093,8797.52735990227,7019.92781217448
233339,Apartamento de 132m² com 03 quartos para venda e locação   Jardim Botânico,Jardim Botanico,Zona Sul,3,4,2,132.0,680000.0,5151.51515151515,7403.36272123417,7019.92781217448
203759,Apartamento de 314m² com 04 quartos para locação e venda   Centro,Centro,Centro,4,4,4,314.0,1060000.0,3375.79617834395,3969.0889863009,4114.37759196461
87545,Apartamento de83m² com 02 quartos  Vila Tibério,Vila Tiberio,Zona Oeste,2,1,1,83.0,360000.0,4337.34939759036,5772.27801236641,4568.83198282477
197567,Apartamento de 03 quartos para locação e venda   Centro,Centro,Centro,3,1,1,113.0,450000.0,3982.30088495575,3969.0889863009,4114.37759196461
181547,Apartamento de 133m² com 03 quartos para locação e venda   Centro,Centro,Centro,3,4,2,133.0,480000.0,3609.02255639098,3969.0889863009,4114.37759196461
